Date,Close,Volume,Open,High,Low
11/20/2019,$370.91,3775225,$366.00,$370.99,$365.75
11/19/2019,$367.00,6674773,$373.51,$374.83,$361.6101
11/18/2019,$369.46,3824935,$371.67,$375.6026,$367.90
11/15/2019,$371.68,5496784,$370.00,$373.48,$369.30
11/14/2019,$367.44,5343481,$363.10,$368.48,$361.48
11/13/2019,$362.50,3479746,$361.87,$366.62,$361.1153
11/12/2019,$362.88,5773506,$366.49,$367.11,$360.01
11/11/2019,$366.96,11488380,$349.04,$369.75,$345.5643
11/08/2019,$351.00,3220608,$356.40,$357.00,$350.55
11/07/2019,$357.31,2834543,$356.12,$359.40,$355.05
11/06/2019,$354.19,3815659,$358.86,$359.40,$353.13
11/05/2019,$358.29,5468937,$355.23,$361.61,$353.1901
11/04/2019,$351.09,3703034,$346.46,$351.45,$346.05
11/01/2019,$345.19,3538185,$340.59,$345.19,$339.50
10/31/2019,$339.91,3868444,$344.70,$346.06,$339.45
10/30/2019,$346.06,3997585,$346.63,$350.00,$343.27
10/29/2019,$348.93,6113596,$340.19,$349.72,$339.218
10/28/2019,$340.88,3234472,$341.50,$344.98,$339.49
10/25/2019,$339.83,4058018,$342.92,$343.37,$338.90
10/24/2019,$344.55,5414087,$341.70,$345.74,$337.77
10/23/2019,$340.50,10993360,$345.00,$350.80,$336.50
10/22/2019,$337.00,7972185,$336.07,$341.48,$334.46
10/21/2019,$331.06,15538450,$332.89,$334.24,$324.40
10/18/2019,$344.00,13568420,$369.00,$369.35,$344.00
10/17/2019,$369.06,2402691,$372.42,$373.80,$369.06
10/16/2019,$372.43,3683227,$370.22,$377.42,$369.24
10/15/2019,$370.96,2861420,$372.58,$373.5268,$370.53
10/14/2019,$373.18,2138932,$374.25,$378.70,$372.68
10/11/2019,$374.92,3973451,$373.00,$376.94,$370.08
10/10/2019,$371.00,2760659,$373.70,$374.54,$370.33
10/09/2019,$374.96,2794769,$376.00,$377.86,$373.50
10/08/2019,$374.10,4051648,$371.05,$377.34,$368.64
10/07/2019,$376.54,1953195,$374.06,$378.15,$373.06
10/04/2019,$375.70,2013254,$372.25,$376.13,$371.72
10/03/2019,$372.07,2719561,$366.21,$372.25,$363.23
10/02/2019,$367.36,3736441,$371.85,$372.99,$363.7702
10/01/2019,$374.94,2953276,$381.70,$382.85,$374.63
09/30/2019,$380.47,3211818,$383.00,$383.77,$376.69
09/27/2019,$382.86,2732148,$388.19,$389.69,$381.306
09/26/2019,$386.89,2535350,$387.10,$388.23,$383.325
09/25/2019,$386.20,4782395,$384.91,$391.00,$383.10
09/24/2019,$381.65,3594472,$379.54,$381.89,$375.31
09/23/2019,$377.03,3061873,$376.61,$380.1022,$374.42
